道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度
RD1494,5,梧硕高速,高速公路,1435033885,109.432566,23.1486356
RD1494,6,梧硕高速,高速公路,1435033885,109.4301608,23.1503975
RD1495,1,梧硕高速,高速公路,1435033886,109.4300843,23.1503059
RD1495,2,梧硕高速,高速公路,1435033886,109.4324758,23.1485487
RD1495,3,梧硕高速,高速公路,1435033886,109.4337048,23.1477208
RD1495,4,梧硕高速,高速公路,1435033886,109.4345274,23.1472181
RD1495,5,梧硕高速,高速公路,1435033886,109.4366686,23.1460837
RD1495,6,梧硕高速,高速公路,1435033886,109.4379174,23.1455546
RD1496,1,梧硕高速,高速公路,1435033887,109.4379174,23.1455546
RD1496,2,梧硕高速,高速公路,1435033887,109.4409689,23.1442619
RD1497,1,梧硕高速,高速公路,1435033888,109.4410379,23.1443479
RD1497,2,梧硕高速,高速公路,1435033888,109.4379721,23.1456385
RD1498,1,未记录,居住区道路,1435033901,109.4047221,23.1363597
RD1498,2,未记录,居住区道路,1435033901,109.4047332,23.1359535
RD1498,3,未记录,居住区道路,1435033901,109.4047469,23.1354824
RD1499,1,未记录,普通道路,1435227423,109.2657467,22.9357815
RD1499,2,未记录,普通道路,1435227423,109.2668331,22.9356334
RD1499,3,未记录,普通道路,1435227423,109.2674419,22.9354624
RD1499,4,未记录,普通道路,1435227423,109.2683833,22.9353947
RD1499,5,未记录,普通道路,1435227423,109.2688886,22.9349692
RD1499,6,未记录,普通道路,1435227423,109.2724468,22.9335733
RD1499,7,未记录,普通道路,1435227423,109.2726196,22.9339829
RD1499,8,未记录,普通道路,1435227423,109.2728269,22.9342375
RD1499,9,未记录,普通道路,1435227423,109.2730946,22.9343727
RD1499,10,未记录,普通道路,1435227423,109.2732025,22.9345318
RD1499,11,未记录,普通道路,1435227423,109.2733191,22.9362617
RD1499,12,未记录,普通道路,1435227423,109.2733882,22.9363174
RD1499,13,未记录,普通道路,1435227423,109.2736646,22.9363572
RD1500,1,未记录,普通道路,1435227424,109.2948144,22.9330348
RD1500,2,未记录,普通道路,1435227424,109.2952314,22.9316128
RD1500,3,未记录,普通道路,1435227424,109.296408,22.9281471
RD1501,1,未记录,居住区道路,1435227425,109.2694629,22.932264
RD1501,2,未记录,居住区道路,1435227425,109.2681747,22.9315424
RD1501,3,未记录,居住区道路,1435227425,109.2675991,22.9312528
RD1501,4,未记录,居住区道路,1435227425,109.2668384,22.9310379
RD1501,5,未记录,居住区道路,1435227425,109.2656731,22.9311066
RD1501,6,未记录,居住区道路,1435227425,109.2656115,22.9311103
RD1502,1,未记录,居住区道路,1435227426,109.265184,22.9311355
RD1502,2,未记录,居住区道路,1435227426,109.2650272,22.9311451
RD1503,1,未记录,居住区道路,1435227427,109.2656115,22.9311103
RD1503,2,未记录,居住区道路,1435227427,109.265184,22.9311355
RD1504,1,未记录,居住区道路,1435227433,109.2745662,22.9048036
RD1504,2,未记录,居住区道路,1435227433,109.2746415,22.9045474
RD1504,3,未记录,居住区道路,1435227433,109.2746994,22.9041498
RD1504,4,未记录,居住区道路,1435227433,109.2747602,22.9039977
RD1504,5,未记录,居住区道路,1435227433,109.2747458,22.9038776
RD1504,6,未记录,居住区道路,1435227433,109.2746965,22.9037255
RD1504,7,未记录,居住区道路,1435227433,109.2747313,22.9033599
RD1504,8,未记录,居住区道路,1435227433,109.2750007,22.902965
RD1504,9,未记录,居住区道路,1435227433,109.2750673,22.9028263
RD1504,10,未记录,居住区道路,1435227433,109.2750905,22.9025541
RD1504,11,未记录,居住区道路,1435227433,109.275475,22.9019896
RD1505,1,未记录,居住区道路,1435227434,109.2712793,22.903411
RD1505,2,未记录,居住区道路,1435227434,109.2725257,22.9039391
RD1505,3,未记录,居住区道路,1435227434,109.2736165,22.9044012
RD1505,4,未记录,居住区道路,1435227434,109.2745662,22.9048036
RD1506,1,未记录,居住区道路,1435227435,109.2711006,22.9038438
RD1506,2,未记录,居住区道路,1435227435,109.2712793,22.903411
RD1507,1,未记录,居住区道路,1435227436,109.2734402,22.9047705
RD1507,2,未记录,居住区道路,1435227436,109.2736165,22.9044012
RD1508,1,未记录,居住区道路,1435227437,109.2736165,22.9044012
RD1508,2,未记录,居住区道路,1435227437,109.2736553,22.904234
RD1508,3,未记录,居住区道路,1435227437,109.2736453,22.9035787
RD1508,4,未记录,居住区道路,1435227437,109.2736354,22.9029812
RD1508,5,未记录,居住区道路,1435227437,109.2736685,22.9026794
RD1508,6,未记录,居住区道路,1435227437,109.2736519,22.9025087
RD1508,7,未记录,居住区道路,1435227437,109.2735626,22.9022313
RD1508,8,未记录,居住区道路,1435227437,109.2735295,22.9018015
RD1508,9,未记录,居住区道路,1435227437,109.2734997,22.90139
RD1509,1,未记录,居住区道路,1435227438,109.2723615,22.9005812
RD1509,2,未记录,居住区道路,1435227438,109.2727949,22.900884
RD1509,3,未记录,居住区道路,1435227438,109.2729537,22.9011949
RD1509,4,未记录,居住区道路,1435227438,109.2730265,22.901262
RD1509,5,未记录,居住区道路,1435227438,109.273149,22.9012802
RD1509,6,未记录,居住区道路,1435227438,109.2732085,22.9013686
RD1509,7,未记录,居住区道路,1435227438,109.2734997,22.90139
RD1509,8,未记录,居住区道路,1435227438,109.2740093,22.9012406
RD1509,9,未记录,居住区道路,1435227438,109.2740899,22.9010733
RD1510,1,未记录,居住区道路,1435227439,109.2736453,22.9035787
RD1510,2,未记录,居住区道路,1435227439,109.2746965,22.9037255
RD1511,1,未记录,居住区道路,1435227440,109.2689895,22.9029654
RD1511,2,未记录,居住区道路,1435227440,109.2706036,22.9035852
RD1511,3,未记录,居住区道路,1435227440,109.2711006,22.9038438
RD1511,4,未记录,居住区道路,1435227440,109.2711253,22.9039683
RD1511,5,未记录,居住区道路,1435227440,109.2717982,22.9042155
RD1511,6,未记录,居住区道路,1435227440,109.2720552,22.9041702
RD1511,7,未记录,居住区道路,1435227440,109.2732233,22.9046508
RD1511,8,未记录,居住区道路,1435227440,109.2734402,22.9047705
RD1512,1,未记录,普通道路,1435227442,109.2683357,22.885591
RD1512,2,未记录,普通道路,1435227442,109.2720766,22.8858271
RD1512,3,未记录,普通道路,1435227442,109.2735225,22.8859184
RD1512,4,未记录,普通道路,1435227442,109.2748533,22.8860024
RD1512,5,未记录,普通道路,1435227442,109.2764785,22.8861049
RD1513,1,未记录,普通道路,1435227443,109.2713601,22.8926662
RD1513,2,未记录,普通道路,1435227443,109.2716939,22.8894797
RD1513,3,未记录,普通道路,1435227443,109.2720766,22.8858271
RD1513,4,未记录,普通道路,1435227443,109.27285,22.8780081
RD1514,1,未记录,普通道路,1435227444,109.2707147,22.8942581
RD1514,2,未记录,普通道路,1435227444,109.2725455,22.894403
RD1514,3,未记录,普通道路,1435227444,109.2739535,22.8945144
RD1515,1,未记录,普通道路,1435227445,109.2763559,22.9024775
RD1515,2,未记录,普通道路,1435227445,109.2763215,22.9021261
RD1515,3,未记录,普通道路,1435227445,109.2761537,22.9015363
RD1515,4,未记录,普通道路,1435227445,109.2760434,22.9013167
RD1515,5,未记录,普通道路,1435227445,109.2757784,22.9008978
RD1515,6,未记录,普通道路,1435227445,109.2755224,22.9005806
RD1515,7,未记录,普通道路,1435227445,109.2754959,22.9003609
RD1515,8,未记录,普通道路,1435227445,109.2748115,22.8988683
RD1515,9,未记录,普通道路,1435227445,109.274529,22.8986161
RD1515,10,未记录,普通道路,1435227445,109.274189,22.8982704
RD1515,11,未记录,普通道路,1435227445,109.2739638,22.8978027
RD1515,12,未记录,普通道路,1435227445,109.273721,22.8975058
RD1515,13,未记录,普通道路,1435227445,109.2736106,22.897278
RD1515,14,未记录,普通道路,1435227445,109.2735488,22.896977
RD1515,15,未记录,普通道路,1435227445,109.2736062,22.8966191
RD1515,16,未记录,普通道路,1435227445,109.2738042,22.8959274
RD1515,17,未记录,普通道路,1435227445,109.2740124,22.8956145
RD1515,18,未记录,普通道路,1435227445,109.2746084,22.8951711
RD1515,19,未记录,普通道路,1435227445,109.2748645,22.8948539
RD1515,20,未记录,普通道路,1435227445,109.2754208,22.8943048
RD1515,21,未记录,普通道路,1435227445,109.275721,22.8939021
RD1515,22,未记录,普通道路,1435227445,109.2759506,22.8935157
RD1515,23,未记录,普通道路,1435227445,109.2762067,22.8932758
RD1515,24,未记录,普通道路,1435227445,109.2766085,22.8929748
RD1516,1,未记录,普通道路,1435227446,109.2789038,22.8957216
RD1516,2,未记录,普通道路,1435227446,109.275721,22.8939021
RD1517,1,未记录,居住区道路,1435268221,109.383169,22.9075945
RD1517,2,未记录,居住区道路,1435268221,109.3847082,22.9072184
RD1517,3,未记录,居住区道路,1435268221,109.3856968,22.9069768
RD1517,4,未记录,居住区道路,1435268221,109.3868882,22.9068373
RD1517,5,未记录,居住区道路,1435268221,109.3876091,22.9067529
RD1517,6,未记录,居住区道路,1435268221,109.3881597,22.9066884
RD1517,7,未记录,居住区道路,1435268221,109.3885696,22.9066404
RD1517,8,未记录,居住区道路,1435268221,109.3893671,22.9066282
RD1517,9,未记录,居住区道路,1435268221,109.3896781,22.9066983
RD1517,10,未记录,居住区道路,1435268221,109.3896219,22.9085577
RD1517,11,未记录,居住区道路,1435268221,109.3891731,22.908776
RD1518,1,未记录,居住区道路,1435268222,109.3918568,22.9097554
RD1518,2,未记录,居住区道路,1435268222,109.3913929,22.9093628
RD1518,3,未记录,居住区道路,1435268222,109.3910799,22.9092299
RD1518,4,未记录,居住区道路,1435268222,109.3898279,22.9089252
RD1518,5,未记录,居住区道路,1435268222,109.3891731,22.908776
RD1518,6,未记录,居住区道路,1435268222,109.3887779,22.9088925
RD1518,7,未记录,居住区道路,1435268222,109.3883961,22.9089416
RD1518,8,未记录,居住区道路,1435268222,109.387911,22.9088503
RD1518,9,未记录,居住区道路,1435268222,109.3871963,22.9088107
RD1518,10,未记录,居住区道路,1435268222,109.3863293,22.9088246
RD1518,11,未记录,居住区道路,1435268222,109.3860312,22.9088401
RD1518,12,未记录,居住区道路,1435268222,109.3856642,22.9088478
RD1518,13,未记录,居住区道路,1435268222,109.3852396,22.9088908
RD1519,1,未记录,居住区道路,1435268223,109.3878167,22.9101398
RD1519,2,未记录,居住区道路,1435268223,109.387911,22.9088503
RD1519,3,未记录,居住区道路,1435268223,109.3877434,22.9076856
RD1519,4,未记录,居住区道路,1435268223,109.3876091,22.9067529
RD1520,1,未记录,居住区道路,1435268224,109.3868882,22.9068373
RD1520,2,未记录,居住区道路,1435268224,109.387033,22.9077752
RD1520,3,未记录,居住区道路,1435268224,109.3871552,22.9085674
RD1521,1,未记录,居住区道路,1435268225,109.3860557,22.9078984
RD1521,2,未记录,居住区道路,1435268225,109.387033,22.9077752
RD1521,3,未记录,居住区道路,1435268225,109.3877434,22.9076856
RD1521,4,未记录,居住区道路,1435268225,109.3882867,22.9076171
RD1521,5,未记录,居住区道路,1435268225,109.3887446,22.9075593
RD1522,1,未记录,居住区道路,1435268226,109.3882867,22.9076171
RD1522,2,未记录,居住区道路,1435268226,109.3881597,22.9066884
RD1523,1,未记录,一般道路,1435268227,109.3803367,22.9068486
RD1523,2,未记录,一般道路,1435268227,109.3806561,22.9069945
RD1523,3,未记录,一般道路,1435268227,109.3814209,22.9077096
RD1523,4,未记录,一般道路,1435268227,109.382064,22.9082086
RD1523,5,未记录,一般道路,1435268227,109.3826405,22.9085741
RD1523,6,未记录,一般道路,1435268227,109.3829823,22.9087315
RD1523,7,未记录,一般道路,1435268227,109.3834458,22.9088436
RD1523,8,未记录,一般道路,1435268227,109.384086,22.9088089
RD1523,9,未记录,一般道路,1435268227,109.3851367,22.908567
RD1524,1,未记录,普通道路,1435268228,109.3785408,22.9017223
RD1524,2,未记录,普通道路,1435268228,109.3785823,22.9008725
RD1524,3,未记录,普通道路,1435268228,109.3786084,22.9002027
RD1524,4,未记录,普通道路,1435268228,109.3782173,22.8989485
RD1524,5,未记录,普通道路,1435268228,109.3782028,22.8987164
RD1524,6,未记录,普通道路,1435268228,109.3784838,22.8982494
RD1524,7,未记录,普通道路,1435268228,109.3788662,22.8977317
RD1524,8,未记录,普通道路,1435268228,109.3794745,22.8970325
RD1524,9,未记录,普通道路,1435268228,109.3795788,22.8968484
RD1524,10,未记录,普通道路,1435268228,109.3796657,22.8964241
RD1524,11,未记录,普通道路,1435268228,109.3797439,22.896288
RD1524,12,未记录,普通道路,1435268228,109.3799959,22.8961493
RD1524,13,未记录,普通道路,1435268228,109.380839,22.8958372
RD1525,1,未记录,服务通道,1435268230,109.3792225,22.9002241
RD1525,2,未记录,服务通道,1435268230,109.3786084,22.9002027
RD1526,1,未记录,居住区道路,1435268239,109.368403,22.9017213
RD1526,2,未记录,居住区道路,1435268239,109.3683019,22.9008034
RD1526,3,未记录,居住区道路,1435268239,109.3683413,22.9002626
RD1526,4,未记录,居住区道路,1435268239,109.3688248,22.8993674
RD1526,5,未记录,居住区道路,1435268239,109.3689047,22.899189
RD1526,6,未记录,居住区道路,1435268239,109.3690711,22.8981712
RD1526,7,未记录,居住区道路,1435268239,109.3690777,22.8972627
RD1527,1,未记录,居住区道路,1435268240,109.3771657,22.8847387
RD1527,2,未记录,居住区道路,1435268240,109.3784917,22.8846888
RD1527,3,未记录,居住区道路,1435268240,109.3793419,22.8833615
RD1527,4,未记录,居住区道路,1435268240,109.3797393,22.8825434
RD1528,1,未记录,居住区道路,1435268241,109.3845629,22.8843587
RD1528,2,未记录,居住区道路,1435268241,109.3822302,22.883481
RD1528,3,未记录,居住区道路,1435268241,109.381707,22.8832841
RD1528,4,未记录,居住区道路,1435268241,109.3813447,22.8831478
RD1528,5,未记录,居住区道路,1435268241,109.380885,22.8829748
RD1528,6,未记录,居住区道路,1435268241,109.3797393,22.8825434
RD1528,7,未记录,居住区道路,1435268241,109.3780211,22.8818808
RD1528,8,未记录,居住区道路,1435268241,109.3777525,22.8816988
RD1528,9,未记录,居住区道路,1435268241,109.3775305,22.881572
RD1528,10,未记录,居住区道路,1435268241,109.3772664,22.8814411
RD1528,11,未记录,居住区道路,1435268241,109.37702,22.8813675
RD1528,12,未记录,居住区道路,1435268241,109.3767425,22.881347
RD1528,13,未记录,居住区道路,1435268241,109.3764376,22.8813305
RD1528,14,未记录,居住区道路,1435268241,109.3761875,22.8812836
RD1528,15,未记录,居住区道路,1435268241,109.375839,22.8811772
RD1528,16,未记录,居住区道路,1435268241,109.3755904,22.8811507
RD1528,17,未记录,居住区道路,1435268241,109.3752929,22.881165
RD1528,18,未记录,居住区道路,1435268241,109.3746803,22.8812366
RD1528,19,未记录,居住区道路,1435268241,109.3743606,22.881349
RD1528,20,未记录,居住区道路,1435268241,109.3742785,22.8814186
RD1528,21,未记录,居住区道路,1435268241,109.3736458,22.8816231
RD1529,1,未记录,一般道路,1435268242,109.3683979,22.8759936
RD1529,2,未记录,一般道路,1435268242,109.3721405,22.8744539
RD1529,3,未记录,一般道路,1435268242,109.3726336,22.8745576
RD1529,4,未记录,一般道路,1435268242,109.3735932,22.8740118
RD1529,5,未记录,一般道路,1435268242,109.3755654,22.8731874
RD1530,1,未记录,一般道路,1435268243,109.3735932,22.8740118
RD1530,2,未记录,一般道路,1435268243,109.3732154,22.8731072
RD1530,3,未记录,一般道路,1435268243,109.372952,22.872224
RD1530,4,未记录,一般道路,1435268243,109.3728915,22.871846
RD1530,5,未记录,一般道路,1435268243,109.3730567,22.8713216
RD1530,6,未记录,一般道路,1435268243,109.3732586,22.8706802
RD1530,7,未记录,一般道路,1435268243,109.3740153,22.8680414
RD1530,8,未记录,一般道路,1435268243,109.3747399,22.8655148
RD1531,1,未记录,普通道路,1435268244,109.3738502,22.8794651
RD1531,2,未记录,普通道路,1435268244,109.3751414,22.8776389
RD1531,3,未记录,普通道路,1435268244,109.3735932,22.8740118
RD1532,1,未记录,普通道路,1435268245,109.3740153,22.8680414
RD1532,2,未记录,普通道路,1435268245,109.3750023,22.867993
RD1532,3,未记录,普通道路,1435268245,109.3752364,22.8679149
RD1532,4,未记录,普通道路,1435268245,109.3755343,22.8676921
RD1532,5,未记录,普通道路,1435268245,109.3757632,22.8676165
RD1532,6,未记录,普通道路,1435268245,109.3759316,22.8676244
RD1532,7,未记录,普通道路,1435268245,109.3763246,22.8677279
RD1532,8,未记录,普通道路,1435268245,109.376506,22.8677279
RD1532,9,未记录,普通道路,1435268245,109.3769594,22.8676006
RD1532,10,未记录,普通道路,1435268245,109.3771192,22.8675966
RD1532,11,未记录,普通道路,1435268245,109.3774905,22.8676722
RD1532,12,未记录,普通道路,1435268245,109.3780821,22.8676563
RD1532,13,未记录,普通道路,1435268245,109.3784621,22.8676682
