水系要素编号,点序号,名称,水系类型,OSM编号,长度_km,经度,纬度
WY059,24,未记录,溪流,851431459,2.955,109.3929166,23.1801831
WY059,25,未记录,溪流,851431459,2.955,109.3933904,23.1783817
WY059,26,未记录,溪流,851431459,2.955,109.3936598,23.1779701
WY059,27,未记录,溪流,851431459,2.955,109.3940234,23.1778639
WY059,28,未记录,溪流,851431459,2.955,109.3937114,23.1769332
WY059,29,未记录,溪流,851431459,2.955,109.3929879,23.1762071
WY059,30,未记录,溪流,851431459,2.955,109.3920121,23.1757851
WY059,31,未记录,溪流,851431459,2.955,109.3917181,23.1752573
WY060,1,未记录,溪流,858090458,2.113,109.2467433,22.9385647
WY060,2,未记录,溪流,858090458,2.113,109.247784,22.9381745
WY060,3,未记录,溪流,858090458,2.113,109.2484975,22.9378533
WY060,4,未记录,溪流,858090458,2.113,109.2489052,22.9374532
WY060,5,未记录,溪流,858090458,2.113,109.2493129,22.9370925
WY060,6,未记录,溪流,858090458,2.113,109.249801,22.9368208
WY060,7,未记录,溪流,858090458,2.113,109.2508256,22.9369789
WY060,8,未记录,溪流,858090458,2.113,109.25111,22.9369394
WY060,9,未记录,溪流,858090458,2.113,109.2511529,22.936806
WY060,10,未记录,溪流,858090458,2.113,109.2511582,22.9363861
WY060,11,未记录,溪流,858090458,2.113,109.2514372,22.9359513
WY060,12,未记录,溪流,858090458,2.113,109.2523116,22.93482
WY060,13,未记录,溪流,858090458,2.113,109.2528802,22.9334268
WY060,14,未记录,溪流,858090458,2.113,109.2572415,22.933328
WY060,15,未记录,溪流,858090458,2.113,109.2592156,22.9338418
WY060,16,未记录,溪流,858090458,2.113,109.2618281,22.9335108
WY060,17,未记录,溪流,858090458,2.113,109.2619828,22.9336248
WY060,18,未记录,溪流,858090458,2.113,109.2620871,22.9339143
WY060,19,未记录,溪流,858090458,2.113,109.2621499,22.9340147
WY060,20,未记录,溪流,858090458,2.113,109.2624611,22.9340246
WY060,21,未记录,溪流,858090458,2.113,109.2628205,22.9335899
WY060,22,未记录,溪流,858090458,2.113,109.2631048,22.9329328
WY061,1,未记录,溪流,858090464,0.768,109.2251086,22.9708748
WY061,2,未记录,溪流,858090464,0.768,109.2261708,22.9708748
WY061,3,未记录,溪流,858090464,0.768,109.2264658,22.9709835
WY061,4,未记录,溪流,858090464,0.768,109.2267984,22.9711613
WY061,5,未记录,溪流,858090464,0.768,109.2269379,22.97127
WY061,6,未记录,溪流,858090464,0.768,109.2274904,22.9709934
WY061,7,未记录,溪流,858090464,0.768,109.2276674,22.9705538
WY061,8,未记录,溪流,858090464,0.768,109.2285794,22.970213
WY061,9,未记录,溪流,858090464,0.768,109.2290783,22.9702476
WY061,10,未记录,溪流,858090464,0.768,109.229148,22.9704254
WY061,11,未记录,溪流,858090464,0.768,109.2289174,22.9711761
WY061,12,未记录,溪流,858090464,0.768,109.2290246,22.9716503
WY061,13,未记录,溪流,858090464,0.768,109.2294913,22.9717293
WY061,14,未记录,溪流,858090464,0.768,109.2300814,22.9723269
WY062,1,未记录,河流,995794796,1.249,109.0870583,23.1984346
WY062,2,未记录,河流,995794796,1.249,109.0871895,23.1982278
WY062,3,未记录,河流,995794796,1.249,109.0870022,23.1977475
WY062,4,未记录,河流,995794796,1.249,109.0869036,23.1973669
WY062,5,未记录,河流,995794796,1.249,109.0874656,23.1974847
WY062,6,未记录,河流,995794796,1.249,109.0879191,23.1973488
WY062,7,未记录,河流,995794796,1.249,109.0885501,23.1975391
WY062,8,未记录,河流,995794796,1.249,109.0893192,23.1972582
WY062,9,未记录,河流,995794796,1.249,109.08996,23.1972491
WY062,10,未记录,河流,995794796,1.249,109.0899995,23.1970679
WY062,11,未记录,河流,995794796,1.249,109.0901966,23.1969229
WY062,12,未记录,河流,995794796,1.249,109.0908868,23.197086
WY062,13,未记录,河流,995794796,1.249,109.0914685,23.1974757
WY062,14,未记录,河流,995794796,1.249,109.0920502,23.1972763
WY062,15,未记录,河流,995794796,1.249,109.0927798,23.1970225
WY062,16,未记录,河流,995794796,1.249,109.0933714,23.1968232
WY062,17,未记录,河流,995794796,1.249,109.0933714,23.1962251
WY062,18,未记录,河流,995794796,1.249,109.0930361,23.1958807
WY062,19,未记录,河流,995794796,1.249,109.0929375,23.1955726
WY062,20,未记录,河流,995794796,1.249,109.0934404,23.1950832
WY062,21,未记录,河流,995794796,1.249,109.0940418,23.1942948
WY062,22,未记录,河流,995794796,1.249,109.0938742,23.1937691
WY063,1,未记录,河流,995794797,0.057,109.0938742,23.1937691
WY063,2,未记录,河流,995794797,0.057,109.0940122,23.1932707
WY064,1,未记录,排水沟,1028567639,1.234,109.1839939,23.2010261
WY064,2,未记录,排水沟,1028567639,1.234,109.1836279,23.2015038
WY064,3,未记录,排水沟,1028567639,1.234,109.1836279,23.2016079
WY064,4,未记录,排水沟,1028567639,1.234,109.1836562,23.2016827
WY064,5,未记录,排水沟,1028567639,1.234,109.1836137,23.201751
WY064,6,未记录,排水沟,1028567639,1.234,109.1835889,23.2019365
WY064,7,未记录,排水沟,1028567639,1.234,109.1835995,23.2021316
WY064,8,未记录,排水沟,1028567639,1.234,109.1836526,23.2022065
WY064,9,未记录,排水沟,1028567639,1.234,109.1836456,23.2023105
WY064,10,未记录,排水沟,1028567639,1.234,109.1835854,23.2023528
WY064,11,未记录,排水沟,1028567639,1.234,109.1834757,23.2023626
WY064,12,未记录,排水沟,1028567639,1.234,109.18332,23.2023366
WY064,13,未记录,排水沟,1028567639,1.234,109.1833058,23.2024602
WY064,14,未记录,排水沟,1028567639,1.234,109.183281,23.2026619
WY064,15,未记录,排水沟,1028567639,1.234,109.1832385,23.202805
WY064,16,未记录,排水沟,1028567639,1.234,109.1829696,23.2033157
WY064,17,未记录,排水沟,1028567639,1.234,109.1829059,23.2035141
WY064,18,未记录,排水沟,1028567639,1.234,109.1829554,23.2036052
WY064,19,未记录,排水沟,1028567639,1.234,109.1829908,23.2037874
WY064,20,未记录,排水沟,1028567639,1.234,109.1828776,23.2039435
WY064,21,未记录,排水沟,1028567639,1.234,109.1828917,23.203976
WY064,22,未记录,排水沟,1028567639,1.234,109.182959,23.2039956
WY064,23,未记录,排水沟,1028567639,1.234,109.1830227,23.2040801
WY064,24,未记录,排水沟,1028567639,1.234,109.1830191,23.204233
WY064,25,未记录,排水沟,1028567639,1.234,109.1830474,23.2043696
WY064,26,未记录,排水沟,1028567639,1.234,109.1829908,23.2046006
WY064,27,未记录,排水沟,1028567639,1.234,109.1829094,23.2047307
WY064,28,未记录,排水沟,1028567639,1.234,109.1828351,23.2048576
WY064,29,未记录,排水沟,1028567639,1.234,109.1828174,23.2050625
WY064,30,未记录,排水沟,1028567639,1.234,109.1827395,23.205313
WY064,31,未记录,排水沟,1028567639,1.234,109.182651,23.2054236
WY064,32,未记录,排水沟,1028567639,1.234,109.1826652,23.2054984
WY064,33,未记录,排水沟,1028567639,1.234,109.1826192,23.2056545
WY064,34,未记录,排水沟,1028567639,1.234,109.1825166,23.2057098
WY064,35,未记录,排水沟,1028567639,1.234,109.1824458,23.2058757
WY064,36,未记录,排水沟,1028567639,1.234,109.1824776,23.2060254
WY064,37,未记录,排水沟,1028567639,1.234,109.1825661,23.2061262
WY064,38,未记录,排水沟,1028567639,1.234,109.1825838,23.2062238
WY064,39,未记录,排水沟,1028567639,1.234,109.1827926,23.2065588
WY064,40,未记录,排水沟,1028567639,1.234,109.1829766,23.2068028
WY064,41,未记录,排水沟,1028567639,1.234,109.1830616,23.2069589
WY064,42,未记录,排水沟,1028567639,1.234,109.1830262,23.2071964
WY064,43,未记录,排水沟,1028567639,1.234,109.1831111,23.2074468
WY064,44,未记录,排水沟,1028567639,1.234,109.1831359,23.2077591
WY064,45,未记录,排水沟,1028567639,1.234,109.1833695,23.2078925
WY064,46,未记录,排水沟,1028567639,1.234,109.1836154,23.208134
WY064,47,未记录,排水沟,1028567639,1.234,109.1835666,23.2082498
WY064,48,未记录,排水沟,1028567639,1.234,109.1836113,23.2083545
WY064,49,未记录,排水沟,1028567639,1.234,109.1835951,23.2084329
WY064,50,未记录,排水沟,1028567639,1.234,109.1835625,23.208616
WY064,51,未记录,排水沟,1028567639,1.234,109.1836113,23.2087169
WY064,52,未记录,排水沟,1028567639,1.234,109.1836194,23.2088365
WY064,53,未记录,排水沟,1028567639,1.234,109.1835544,23.2090121
WY064,54,未记录,排水沟,1028567639,1.234,109.1834487,23.2091989
WY064,55,未记录,排水沟,1028567639,1.234,109.1832495,23.2094081
WY064,56,未记录,排水沟,1028567639,1.234,109.1830462,23.2095464
WY064,57,未记录,排水沟,1028567639,1.234,109.1829852,23.2096435
WY064,58,未记录,排水沟,1028567639,1.234,109.1825421,23.2100284
WY064,59,未记录,排水沟,1028567639,1.234,109.1824689,23.2102077
WY064,60,未记录,排水沟,1028567639,1.234,109.182373,23.2105357
WY065,1,未记录,排水沟,1028567640,0.369,109.1882925,23.1912989
WY065,2,未记录,排水沟,1028567640,0.369,109.1880766,23.1913379
WY065,3,未记录,排水沟,1028567640,0.369,109.1880306,23.1917348
WY065,4,未记录,排水沟,1028567640,0.369,109.1876979,23.1918942
WY065,5,未记录,排水沟,1028567640,0.369,109.1876095,23.1920081
WY065,6,未记录,排水沟,1028567640,0.369,109.1878324,23.1923009
WY065,7,未记录,排水沟,1028567640,0.369,109.1878147,23.1924212
WY065,8,未记录,排水沟,1028567640,0.369,109.1877475,23.1924928
WY065,9,未记录,排水沟,1028567640,0.369,109.1875953,23.1925091
WY065,10,未记录,排水沟,1028567640,0.369,109.1875599,23.1927108
WY065,11,未记录,排水沟,1028567640,0.369,109.1877369,23.1929385
WY065,12,未记录,排水沟,1028567640,0.369,109.1877581,23.1930719
WY065,13,未记录,排水沟,1028567640,0.369,109.187613,23.1932508
WY065,14,未记录,排水沟,1028567640,0.369,109.1875458,23.1935176
WY065,15,未记录,排水沟,1028567640,0.369,109.1874431,23.1937843
WY065,16,未记录,排水沟,1028567640,0.369,109.1873191,23.1937631
WY066,1,未记录,排水沟,1028567641,0.02,109.1841536,23.2009166
WY066,2,未记录,排水沟,1028567641,0.02,109.1839939,23.2010261
WY067,1,未记录,排水沟,1028567642,0.582,109.1856365,23.196419
WY067,2,未记录,排水沟,1028567642,0.582,109.1849975,23.1972814
WY067,3,未记录,排水沟,1028567642,0.582,109.1849728,23.1974863
WY067,4,未记录,排水沟,1028567642,0.582,109.1848701,23.1976685
WY067,5,未记录,排水沟,1028567642,0.582,109.1847816,23.1977303
WY067,6,未记录,排水沟,1028567642,0.582,109.184679,23.1978051
WY067,7,未记录,排水沟,1028567642,0.582,109.1846967,23.1981858
WY067,8,未记录,排水沟,1028567642,0.582,109.184863,23.1990153
WY067,9,未记录,排水沟,1028567642,0.582,109.184909,23.1993601
WY067,10,未记录,排水沟,1028567642,0.582,109.184909,23.1995878
WY067,11,未记录,排水沟,1028567642,0.582,109.184863,23.1997244
WY067,12,未记录,排水沟,1028567642,0.582,109.1849232,23.1998578
WY067,13,未记录,排水沟,1028567642,0.582,109.1850117,23.1999944
WY067,14,未记录,排水沟,1028567642,0.582,109.1847887,23.2001343
WY067,15,未记录,排水沟,1028567642,0.582,109.1847002,23.2002644
WY067,16,未记录,排水沟,1028567642,0.582,109.1846755,23.2005247
WY067,17,未记录,排水沟,1028567642,0.582,109.1844879,23.2007654
WY067,18,未记录,排水沟,1028567642,0.582,109.1843251,23.2007979
WY067,19,未记录,排水沟,1028567642,0.582,109.1841536,23.2009166
WY068,1,未记录,排水沟,1028567643,0.054,109.1858962,23.1959935
WY068,2,未记录,排水沟,1028567643,0.054,109.1856365,23.196419
WY069,1,未记录,排水沟,1028567644,0.349,109.1871281,23.1938819
WY069,2,未记录,排水沟,1028567644,0.349,109.1869441,23.1940803
WY069,3,未记录,排水沟,1028567644,0.349,109.1867636,23.1941552
WY069,4,未记录,排水沟,1028567644,0.349,109.1865972,23.1941389
WY069,5,未记录,排水沟,1028567644,0.349,109.1865654,23.1942495
WY069,6,未记录,排水沟,1028567644,0.349,109.186576,23.1943113
WY069,7,未记录,排水沟,1028567644,0.349,109.18676,23.1943796
WY069,8,未记录,排水沟,1028567644,0.349,109.1867813,23.1945033
WY069,9,未记录,排水沟,1028567644,0.349,109.18676,23.1946464
WY069,10,未记录,排水沟,1028567644,0.349,109.186714,23.1946627
WY069,11,未记录,排水沟,1028567644,0.349,109.1865972,23.1946562
WY069,12,未记录,排水沟,1028567644,0.349,109.1861088,23.1950856
WY069,13,未记录,排水沟,1028567644,0.349,109.1860487,23.1952775
WY069,14,未记录,排水沟,1028567644,0.349,109.1859531,23.1953556
WY069,15,未记录,排水沟,1028567644,0.349,109.1859496,23.1954434
WY069,16,未记录,排水沟,1028567644,0.349,109.1860239,23.19558
WY069,17,未记录,排水沟,1028567644,0.349,109.1861301,23.1956028
WY069,18,未记录,排水沟,1028567644,0.349,109.1861548,23.1956451
WY069,19,未记录,排水沟,1028567644,0.349,109.1860947,23.1957622
WY069,20,未记录,排水沟,1028567644,0.349,109.1859956,23.1958143
WY069,21,未记录,排水沟,1028567644,0.349,109.1858962,23.1959935
WY070,1,未记录,排水沟,1028567645,0.024,109.1873191,23.1937631
WY070,2,未记录,排水沟,1028567645,0.024,109.1871281,23.1938819
WY071,1,未记录,排水沟,1028567649,0.616,109.1809128,23.2127529
WY071,2,未记录,排水沟,1028567649,0.616,109.1807208,23.2129241
WY071,3,未记录,排水沟,1028567649,0.616,109.1805622,23.2129802
WY071,4,未记录,排水沟,1028567649,0.616,109.1805216,23.2131109
WY071,5,未记录,排水沟,1028567649,0.616,109.1803061,23.2133762
WY071,6,未记录,排水沟,1028567649,0.616,109.180302,23.2134846
WY071,7,未记录,排水沟,1028567649,0.616,109.1802045,23.2136751
WY071,8,未记录,排水沟,1028567649,0.616,109.1801353,23.213832
WY071,9,未记录,排水沟,1028567649,0.616,109.1802167,23.2140824
WY071,10,未记录,排水沟,1028567649,0.616,109.1803345,23.2142655
WY071,11,未记录,排水沟,1028567649,0.616,109.1803061,23.2143663
WY071,12,未记录,排水沟,1028567649,0.616,109.1801435,23.214456
WY071,13,未记录,排水沟,1028567649,0.616,109.180115,23.2145457
WY071,14,未记录,排水沟,1028567649,0.616,109.1799117,23.215405
WY071,15,未记录,排水沟,1028567649,0.616,109.1799361,23.2155694
WY071,16,未记录,排水沟,1028567649,0.616,109.1798792,23.2156554
WY071,17,未记录,排水沟,1028567649,0.616,109.1798995,23.2157712
WY071,18,未记录,排水沟,1028567649,0.616,109.1798304,23.2159692
WY071,19,未记录,排水沟,1028567649,0.616,109.179928,23.2160402
WY071,20,未记录,排水沟,1028567649,0.616,109.1799117,23.2160813
WY071,21,未记录,排水沟,1028567649,0.616,109.1797613,23.2161448
WY071,22,未记录,排水沟,1028567649,0.616,109.179558,23.2162121
WY071,23,未记录,排水沟,1028567649,0.616,109.1794483,23.2163167
WY071,24,未记录,排水沟,1028567649,0.616,109.1793548,23.2165184
WY071,25,未记录,排水沟,1028567649,0.616,109.1792531,23.216765
WY071,26,未记录,排水沟,1028567649,0.616,109.1791312,23.2168211
WY071,27,未记录,排水沟,1028567649,0.616,109.1790295,23.2169145
WY071,28,未记录,排水沟,1028567649,0.616,109.1788954,23.2168696
WY071,29,未记录,排水沟,1028567649,0.616,109.1785457,23.2169892
WY072,1,未记录,排水沟,1028567650,0.013,109.182373,23.2105357
WY072,2,未记录,排水沟,1028567650,0.013,109.1823388,23.2106524
WY073,1,未记录,河流,1198633956,1.466,109.1291394,23.1753549
WY073,2,未记录,河流,1198633956,1.466,109.1290647,23.1760418
WY073,3,未记录,河流,1198633956,1.466,109.1289246,23.1762994
WY073,4,未记录,河流,1198633956,1.466,109.1284763,23.1761362
WY073,5,未记录,河流,1198633956,1.466,109.1275142,23.1762822
WY073,6,未记录,河流,1198633956,1.466,109.1267951,23.1762393
WY073,7,未记录,河流,1198633956,1.466,109.126683,23.1764282
WY073,8,未记录,河流,1198633956,1.466,109.1269819,23.1770378
WY073,9,未记录,河流,1198633956,1.466,109.1267203,23.1775444
WY073,10,未记录,河流,1198633956,1.466,109.1261039,23.1779565
WY073,11,未记录,河流,1198633956,1.466,109.1261226,23.1784373
WY073,12,未记录,河流,1198633956,1.466,109.1265242,23.1790899
WY073,13,未记录,河流,1198633956,1.466,109.1268885,23.179648
WY073,14,未记录,河流,1198633956,1.466,109.1266456,23.1801116
WY073,15,未记录,河流,1198633956,1.466,109.1260665,23.1804035
WY073,16,未记录,河流,1198633956,1.466,109.1254314,23.1804808
WY073,17,未记录,河流,1198633956,1.466,109.1248897,23.1805323
WY073,18,未记录,河流,1198633956,1.466,109.1245815,23.1806955
WY073,19,未记录,河流,1198633956,1.466,109.1243573,23.1811333
WY073,20,未记录,河流,1198633956,1.466,109.1238716,23.1810389
WY073,21,未记录,河流,1198633956,1.466,109.1228349,23.1814424
WY073,22,未记录,河流,1198633956,1.466,109.1214619,23.1816657
WY073,23,未记录,河流,1198633956,1.466,109.1214355,23.1820427
WY074,1,未记录,河流,1198633957,0.013,109.1214355,23.1820427
WY074,2,未记录,河流,1198633957,0.013,109.1214271,23.1821617
WY075,1,未记录,排水沟,1198633998,0.582,109.1226146,23.2076684
WY075,2,未记录,排水沟,1198633998,0.582,109.1227417,23.2057289
WY075,3,未记录,排水沟,1198633998,0.582,109.122852,23.2047397
WY075,4,未记录,排水沟,1198633998,0.582,109.1227104,23.2043299
WY075,5,未记录,排水沟,1198633998,0.582,109.1218898,23.2026255
WY076,1,未记录,渠道,1245807013,1.223,109.1205154,23.2169098
WY076,2,未记录,渠道,1245807013,1.223,109.1204427,23.2170645
WY076,3,未记录,渠道,1245807013,1.223,109.1201583,23.218228
WY076,4,未记录,渠道,1245807013,1.223,109.1200779,23.2184695
WY076,5,未记录,渠道,1245807013,1.223,109.1196943,23.2193964
WY076,6,未记录,渠道,1245807013,1.223,109.1194502,23.2198031
WY076,7,未记录,渠道,1245807013,1.223,109.1191632,23.220407
WY076,8,未记录,渠道,1245807013,1.223,109.1187716,23.2207743
WY076,9,未记录,渠道,1245807013,1.223,109.1174225,23.2221004
WY076,10,未记录,渠道,1245807013,1.223,109.1172911,23.2221768
WY076,11,未记录,渠道,1245807013,1.223,109.117047,23.2221669
WY076,12,未记录,渠道,1245807013,1.223,109.1161458,23.2221201
WY076,13,未记录,渠道,1245807013,1.223,109.1157783,23.2221768
WY076,14,未记录,渠道,1245807013,1.223,109.1153223,23.2223272
WY076,15,未记录,渠道,1245807013,1.223,109.1148342,23.222655
WY076,16,未记录,渠道,1245807013,1.223,109.1145311,23.2229754
WY076,17,未记录,渠道,1245807013,1.223,109.1142977,23.2232589
WY076,18,未记录,渠道,1245807013,1.223,109.113654,23.2244272
WY076,19,未记录,渠道,1245807013,1.223,109.11349262212585,23.2247021
WY077,1,未记录,溪流,1246950139,0.033,109.4074666,23.1588815
WY077,2,未记录,溪流,1246950139,0.033,109.4073325,23.1591527
WY078,1,未记录,溪流,1246950140,0.077,109.4073325,23.1591527
WY078,2,未记录,溪流,1246950140,0.077,109.4073111,23.1598482
WY079,1,未记录,溪流,1251667285,1.279,109.1613643,23.0387327
